Facility ID,Record ID,Serial Number,Service Desc.,PE,PE Desc,Category,Description,County,Agency,ProgramIdentifier,SiteAddress,City,St,Zip,GISLatitude,GISLongitude,ActivityDate,FC01,FC02,FC03,FC04,FC05,FC06,FC07,FC08,FC09,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,TotalFoodborneViolations,FC30,FC31,FC32,FC33,FC34,FC35,FC36,FC37,FC38,FC39,FC40,FC41,FC42,FC43,FC44,FC45,FC46,FC47,FC48,FC49,FC50,FC51,FC52,FC53,FC54,FC55,FC56,TotalRetailViolations
FA0001342,PR0000400,DAZMBR0AX,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Campus Middle School,4785 S Dayton St,Englewood,CO,80111,39.629582,-104.8759,11/4/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0009134,PR0009757,DARQICBZ8,"Inspection, Routine (Enforcement)","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Flaming Joes,18648 E Hampden Ave,Aurora,CO,80013,39.65292873,-104.7706,8/28/2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
FA0003793,PR0000523,DAN0VALOR,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Goddard Middle School,3800 W Berry Ave,Littleton,CO,80123,39.616894,-105.037,5/20/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
FA0000958,PR0011409,DAEQPLROD,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Panera Bread 2441,6770 S Cornerstar Way Unit E,Aurora,CO,80016,39.592994,-104.8066,8/2/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0001800,PR0012000,DA9HD9DMM,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Toleys on the Creek,16728 E Smoky Hill Rd Unit C,Centennial,CO,80015,39.626656,-104.7935,5/1/2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,8
FA0010897,PR0012455,DAMH6APBW,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Chop Shop Casual Urban Eatery,3150 S Broadway,Englewood,CO,80113-2424,39.65978,-104.9872,2/12/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0007770,PR0007539,DA6NFTKQX,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Perrys Steakhouse and Grille,8433 Park Meadows Center Dr Unit D154,Lone Tree,CO,80124,39.561856,-104.8725,6/24/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5
FA0005710,PR0008351,DA6YSXXCB,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Tasty House,804 N Ridge Rd Ste B,Castle Rock,CO,80104,39.37571259,-104.829,11/14/2019,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,11
FA0003946,PR0004000,DAFQYCT0Y,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Subway Sandwiches and Salads 5734,1543 E Bridge St,Brighton,CO,80601,39.863541,-105.018,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,4
FA0007103,PR0007592,DAFKBKTYN,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Arapahoe,Tri-County Health Department,Seven Eleven 33598A,3495 S Federal Blvd,Sheridan,CO,80110,39.653429,-105.0252,1/8/2020,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
FA0003580,PR0012759,DA0227764,"Inspection, First Operational","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,La Casa Del Rey,7035 E 72nd Ave,Commerce City,CO,80022,39.849064,-105.0053,12/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005428,PR0003019,DAV2FSONV,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Starbucks Coffee 10438,3455 Salida St Unit A,Aurora,CO,80011,39.76445004,-104.7746,2/4/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
FA0010561,PR0011956,DA5UJQBIH,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pork Chop King,34501 E Quincy Ave,Watkins,CO,80137,39.64573,-104.577,3/22/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0001100,PR0001118,DAM7VURW1,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway Sandwiches and Salads Main 5428,11017 S Parker Rd,Parker,CO,80134,39.51677378,-104.7648,3/20/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5
FA0007690,PR0007406,DA0MHH8G0,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mama Mias,3531 S Logan St Unit G,Englewood,CO,80113,39.652457,-104.9829,12/3/2019,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,5
FA0005164,PR0003672,DAZUDOUBV,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Conoco,3151 Airport Blvd,Aurora,CO,80011,39.760803,-104.7913,4/4/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007341,PR0007021,DA0ZD75FZ,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Chick Fil A,950 Cpl Max Donahue Ln,Highlands Ranch,CO,80129,39.54833262,-105.0022,9/25/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0005148,PR0006000,DANZS90SH,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Hyatt House,9280 E Costilla Ave,Englewood,CO,80112,39.591373,-104.8803,12/10/2019,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5
FA0002772,PR0000755,DALAQNBXZ,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Olive Garden 329,2520 E County Line Rd,Highlands Ranch,CO,80126,39.566047,-104.9587,1/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3
FA0005312,PR0000812,DAM9GQJJK,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,North Suburban Medical Center,9191 Grant St,Thornton,CO,80229,39.892292,-104.9775,7/3/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,4
FA0001491,PR0002478,DAVEDWWSV,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chipotle Mexican Grill 566,20209 E Smoky Hill Rd,Centennial,CO,80015,39.610962,-104.753,9/6/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
FA0009864,PR0011820,DAK4CTD5K,"Inspection, First Operational","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Arbys 5009015,2133 Prairie Center Pkwy,Brighton,CO,80601,39.95618961,-104.7766,1/8/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000068,PR0002252,DAALV8TCH,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Grocery,Adams,Tri-County Health Department,A Cake Occasion,3901 E 112th Ave Unit C,Thornton,CO,80233,39.807247,-104.9292,10/18/2019,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5
FA0007785,PR0007555,DAYHJLZ9A,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,New Indian Cafe,6886 S Clinton St,Greenwood Village,CO,80112,39.59176,-104.8785,7/9/2019,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,13
FA0000592,PR0000572,DAEQYJRWP,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Tollgate Elementary,701 S Kalispell Way,Aurora,CO,80017,39.702477,-104.8013,3/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004973,PR0002446,DAB982DXV,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Bistro King Thai and Sushi,3542 S Fox St,Englewood,CO,80110,39.652136,-104.9946,4/2/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10
FA0006192,PR0010810,DAWKOKISZ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chuey Fus,2950 S Broadway Unit B,Englewood,CO,80113,39.663139,-104.9874,2/20/2019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0002544,PR0004758,DAABC2YJJ,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Family Tree House of Hope,3301 S Grant St,Englewood,CO,80113,39.656731,-104.9841,3/20/2019,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
FA0001521,PR0002124,DAUOJJ9A0,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Chubbys,8330 Washington St,Thornton,CO,80229,39.986729,-104.7915,12/4/2019,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,6
FA0007917,PR0003533,DABRZYIWI,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Bleu Sage Catering,1500 E 128th Ave,Thornton,CO,80241,39.828606,-105.0296,3/4/2019,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,7
FA0005901,PR0003614,DACVXRZVZ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Burger King,5101 Quebec St,Commerce City,CO,80022,39.944698,-104.9401,1/3/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002924,PR0011674,DAJM0XTT0,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Fairfield Inn and Suites by Marriot,24192 E Prospect Ave,Aurora,CO,80016,39.5994,-104.7065,5/7/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001598,PR0004436,DAQOTJDXP,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",High Risk (4),Food - Institutions,Arapahoe,Tri-County Health Department,Elsie Malley Senior Center,3380 S Lincoln St,Englewood,CO,80113,39.655354,-104.9863,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010013,PR0010975,DACRHS0BQ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Atrium Cafe,6061 S Willow Dr,Greenwood Village,CO,80111,39.606601,-104.8883,6/20/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008645,PR0008871,DA0217919,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Safeway Store 1873 - AFC Sushi,771 Thornton Pkwy,Thornton,CO,80229,39.87234497,-104.9771,2/5/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0009209,PR0012044,DA2UPRFLQ,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Jay Grille and Bar,7820 N Washington St Unit A,Denver,CO,80229,39.83857,-104.9771,7/19/2019,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
FA0003809,PR0012847,DAPF4LC5G,"Inspection, First Operational","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,First Watch Restaurant 436,9344 Dorchester St,Highlands Ranch,CO,80129,39.54724818,-104.9995,1/21/2020,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
FA0003975,PR0002410,DAACTLOH8,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Carniceria Mi Raza,1898 W 92nd Ave,Federal Heights,CO,80260,39.85751,-105.0248,4/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,10
FA0008578,PR0008749,DAL101SHH,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Heidis Brooklyn Deli,2239 Prairie Center Pkwy Unit A,Brighton,CO,80601,39.95426009,-104.7782,5/15/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,7
FA0005063,PR0000623,DAOZT6F8M,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,St Pius Tenth Parish,13670 E 13th Pl,Aurora,CO,80011,39.736877,-104.8308,12/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0004271,PR0011146,DAPHEUYW0,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,El Muchacho Alegre,3113 N Peoria St Unit E,Aurora,CO,80010,39.760895,-104.847,11/21/2019,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
FA0003508,PR0007697,DARWMAHJD,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Victory Prep Academy,5701 Quebec St,Commerce City,CO,80022,39.80036926,-104.9043,2/20/2019,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002945,PR0001956,DATM6WS4E,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Heritage Eagle Bend Golf and Country Club,23155 E Heritage Pkwy,Aurora,CO,80016,39.569458,-104.7201,1/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FA0005048,PR0002861,DAM4XLBUE,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Saigon Pho and Grill,7243 Federal Blvd Unit 100,Westminster,CO,80030,39.885025,-105.0024,10/22/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
FA0002349,PR0011763,DAMA7DDBC,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Crawfish Boil Company,6851 S Gaylord St Unit B251,Centennial,CO,80122-3263,39.592116,-104.9635,8/8/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0004468,PR0004023,DAXW90IHO,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Very Low Risk (1),Food - Restaurants,Adams,Tri-County Health Department,Panaderia Y Tortilleria LyLy,1550 W 70th Ave,Denver,CO,80221,39.842205,-104.9634,3/20/2019,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,7
FA0005610,PR0001575,DAQLA0BL1,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Sushi Tokoro,3925 E 120th Ave Unit A,Thornton,CO,80233,39.823597,-105.0056,6/19/2019,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
FA0007648,PR0007361,DAZMNCYIX,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Donut House,360 S Chambers Rd,Aurora,CO,80017,39.709141,-104.8098,9/26/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4
FA0000838,PR0003270,DA4IEWUO7,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Billies,1830 E Bridge St,Brighton,CO,80601,39.863419,-105.0518,1/9/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,5
FA0005996,PR0001112,DAZBOXPE1,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Douglas,Tri-County Health Department,Circle K 2741159,34 Centennial Blvd,Highlands Ranch,CO,80126,39.56231311,-104.9874,1/10/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
FA0007954,PR0007736,DAUY77NUX,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,First Data,5775 DTC Blvd,Greenwood Village,CO,80111,39.612237,-104.8863,3/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0011005,PR0012622,DAG5VWP8U,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Edo Higan,8439 Park Meadows Center Dr Unit I 550,Lone Tree,CO,80124-5218,39.562107,-104.8784,9/25/2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0005952,PR0002226,DAPGS0TFM,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McDonalds,3601 S Federal Blvd,Sheridan,CO,80110,39.650923,-105.0252,12/4/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004774,PR0008811,DA0PI0UBN,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Carniceria El Rancho,573 S 4th Ave,Brighton,CO,80601,39.831413,-104.9091,10/15/2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,10
